2015-09-02	1441257843.36	22:24:03	4285.48
2015-09-02	1441257903.93	22:25:03	2444.81
2015-09-02	1441257964.98	22:26:04	2660.38
2015-09-02	1441258026.49	22:27:06	2956.77
2015-09-02	1441258057.46	22:27:37	1084.8
2015-09-02	1441258118.43	22:28:38	385.2
2015-09-02	1441258209.44	22:30:09	4611.43
2015-09-02	1441258239.78	22:30:39	2128.46
2015-09-02	1441258302.65	22:31:42	70.28
2015-09-02	1441258364.42	22:32:44	866.25
2015-09-02	1441258427.19	22:33:47	823.32
2015-09-02	1441258488.79	22:34:48	1829.2
2015-09-02	1441258551.70	22:35:51	1131.85
2015-09-02	1441258612.51	22:36:52	1199.42
2015-09-02	1441258674.72	22:37:54	934.85
2015-09-02	1441258736.24	22:38:56	1269.88
2015-09-02	1441258797.72	22:39:57	2775.91
2015-09-02	1441258859.19	22:40:59	613.21
2015-09-02	1441258921.61	22:42:01	1429.69
2015-09-02	1441258982.68	22:43:02	2075.86
2015-09-02	1441259043.07	22:44:03	2195.28
2015-09-02	1441259103.51	22:45:03	3046.45
2015-09-02	1441259134.59	22:45:34	2002.55
2015-09-02	1441259226.27	22:47:06	2049.66
2015-09-02	1441259256.69	22:47:36	1053.81
2015-09-02	1441259317.37	22:48:37	1051.78
2015-09-02	1441259378.98	22:49:38	920.77
2015-09-02	1441259439.44	22:50:39	402.39
2015-09-02	1441259500.61	22:51:40	20.93
2015-09-02	1441259531.65	22:52:11	2122.74
2015-09-02	1441259623.48	22:53:43	913.22
2015-09-02	1441259685.42	22:54:45	1771.01
2015-09-02	1441259747.17	22:55:47	953.13
2015-09-02	1441259807.34	22:56:47	1421.38
2015-09-02	1441259870.20	22:57:50	1109.82
2015-09-02	1441259931.71	22:58:51	1040.76
2015-09-02	1441259992.25	22:59:52	2151.86
2015-09-02	1441260054.61	23:00:54	568.85
2015-09-02	1441260116.13	23:01:56	811.93
2015-09-02	1441260177.76	23:02:57	1171.86
2015-09-02	1441260239.43	23:03:59	1203.83
2015-09-02	1441260300.45	23:05:00	2140.89
2015-09-02	1441260361.95	23:06:01	1833.17
2015-09-02	1441260423.56	23:07:03	2160.63
2015-09-02	1441260486.23	23:08:06	1694.19
2015-09-02	1441260548.42	23:09:08	2026.75
2015-09-02	1441260578.87	23:09:38	1272.57
2015-09-02	1441260671.20	23:11:11	1588.87
2015-09-02	1441260702.26	23:11:42	1585
2015-09-02	1441260762.74	23:12:42	1148.91
2015-09-02	1441260824.08	23:13:44	1007.61
2015-09-02	1441260885.50	23:14:45	1565.73
2015-09-02	1441260947.18	23:15:47	1588.19
2015-09-02	1441261008.72	23:16:48	1978.8
2015-09-02	1441261069.38	23:17:49	1005.95
2015-09-02	1441261131.70	23:18:51	1714.68
2015-09-02	1441261191.89	23:19:51	2640.61
2015-09-02	1441261254.27	23:20:54	1264.39
2015-09-02	1441261316.22	23:21:56	920.72
2015-09-02	1441261377.74	23:22:57	1092.6
2015-09-02	1441261438.37	23:23:58	1278.31
2015-09-02	1441261498.71	23:24:58	2225.88
2015-09-02	1441261560.01	23:26:00	1092.6
2015-09-02	1441261621.35	23:27:01	1016.64
2015-09-02	1441261682.39	23:28:02	877.74
2015-09-02	1441261743.30	23:29:03	2533.26
2015-09-02	1441261805.41	23:30:05	2548.44
2015-09-02	1441261836.81	23:30:36	1525.09
2015-09-02	1441261928.42	23:32:08	3633.48
2015-09-02	1441261958.82	23:32:38	1519.85
2015-09-02	1441262020.10	23:33:40	571.62
2015-09-02	1441262081.40	23:34:41	517.07
2015-09-02	1441262173.53	23:36:13	1928.63
2015-09-02	1441262204.05	23:36:44	1906.85
2015-09-02	1441262264.42	23:37:44	993.15
2015-09-02	1441262327.17	23:38:47	1320
2015-09-02	1441262388.69	23:39:48	1887.76
2015-09-02	1441262451.71	23:40:51	1385.28
2015-09-02	1441262513.22	23:41:53	1003.36
2015-09-02	1441262574.66	23:42:54	1085.95
2015-09-02	1441262636.42	23:43:56	1077.24
2015-09-02	1441262698.21	23:44:58	2229.7
2015-09-02	1441262760.77	23:46:00	1212.17
2015-09-02	1441262822.29	23:47:02	1429.45
2015-09-02	1441262885.02	23:48:05	2947.02
2015-09-02	1441262915.11	23:48:35	1289.99
2015-09-02	1441262977.35	23:49:37	1634.66
2015-09-02	1441263038.84	23:50:38	895.9
2015-09-02	1441263101.19	23:51:41	140.92
2015-09-02	1441263163.49	23:52:43	1121.96
2015-09-02	1441263225.17	23:53:45	649.56
2015-09-02	1441263287.17	23:54:47	1942.77
2015-09-02	1441263350.19	23:55:50	1023.56
2015-09-02	1441263410.30	23:56:50	1115.93
2015-09-02	1441263473.22	23:57:53	1502.15
2015-09-02	1441263534.32	23:58:54	1077.13
2015-09-02	1441263596.24	23:59:56	1530.01
